OrderID,Category,SubCategory,Region,CustomerSegment,Quantity,UnitPrice,DiscountPercent,TotalRevenue,ShippingCost,Profit,DeliveryDays,Returned
ORD-6026,Office Supplies,Storage,Asia Pacific,Consumer,1,65.66,0.05,62.38,5.24,13.47,7,No
ORD-6027,Furniture,Sofas,North America,Consumer,5,404.49,0.0,2022.45,11.8,329.75,7,No
ORD-6028,Fashion,Apparel,Europe,Small Business,1,86.25,0.2,69.0,36.23,-5.32,5,No
ORD-6029,Office Supplies,Storage,North America,Small Business,3,23.01,0.15,58.68,26.67,-11.49,2,No
ORD-6030,Furniture,Sofas,Europe,Consumer,1,530.53,0.1,477.48,9.01,27.93,7,Yes
ORD-6031,Office Supplies,Binders,Europe,Consumer,2,22.63,0.3,31.68,26.88,-12.73,4,Yes
ORD-6032,Furniture,Chairs,Latin America,Small Business,2,450.78,0.3,631.09,21.44,-38.78,1,Yes
ORD-6033,Electronics,Accessories,Europe,Small Business,7,556.2,0.15,3309.39,34.96,383.07,5,No
ORD-6034,Fashion,Bags,Europe,Consumer,1,30.21,0.05,28.7,8.23,3.27,2,No
ORD-6035,Fashion,Apparel,Latin America,Consumer,7,79.32,0.2,444.19,19.61,51.88,9,No
ORD-6036,Furniture,Tables,Latin America,Consumer,9,260.51,0.0,2344.59,40.29,541.24,2,No
ORD-6037,Office Supplies,Storage,Asia Pacific,Corporate,7,50.41,0.05,335.23,29.67,32.69,7,No
ORD-6038,Furniture,Sofas,Latin America,Corporate,2,187.62,0.15,318.95,34.37,43.32,9,No
ORD-6039,Furniture,Sofas,Europe,Small Business,6,276.43,0.05,1575.65,34.69,374.56,7,No
ORD-6040,Fashion,Footwear,North America,Corporate,6,136.24,0.15,694.82,8.94,70.77,9,No
ORD-6041,Office Supplies,Paper,Europe,Small Business,3,21.31,0.3,44.75,42.11,-14.8,5,No
ORD-6042,Office Supplies,Storage,Latin America,Corporate,3,42.07,0.05,119.9,34.1,-8.82,2,Yes
ORD-6043,Fashion,Bags,North America,Small Business,5,64.18,0.3,224.63,9.09,-28.32,9,Yes
ORD-6044,Fashion,Bags,Europe,Corporate,5,132.82,0.1,597.69,20.53,52.64,7,No
ORD-6045,Fashion,Apparel,Europe,Corporate,9,150.71,0.05,1288.57,5.12,146.32,4,No
ORD-6046,Furniture,Sofas,Europe,Small Business,2,473.37,0.2,757.39,44.02,74.52,3,No
ORD-6047,Electronics,Laptops,Latin America,Consumer,7,323.65,0.05,2152.27,16.21,104.99,5,Yes
ORD-6048,Furniture,Chairs,North America,Small Business,8,151.98,0.2,972.67,11.28,43.68,9,Yes
ORD-6049,Electronics,Smartphones,Latin America,Small Business,10,704.5,0.15,5988.25,31.08,1119.08,8,No
ORD-6050,Fashion,Watches,Latin America,Corporate,10,163.22,0.2,1305.76,29.01,-4.75,3,Yes
ORD-6051,Electronics,Smartphones,Asia Pacific,Small Business,7,719.85,0.15,4283.11,19.24,674.17,9,No
ORD-6052,Electronics,Smartphones,Latin America,Consumer,8,221.68,0.3,1241.41,39.17,75.72,6,No
ORD-6053,Fashion,Footwear,North America,Consumer,10,128.72,0.1,1158.48,38.31,125.0,3,No
ORD-6054,Fashion,Apparel,Latin America,Small Business,5,161.98,0.05,769.4,24.52,137.42,2,No
ORD-6055,Furniture,Chairs,Latin America,Small Business,3,436.76,0.0,1310.28,35.54,318.08,1,No
ORD-6056,Fashion,Bags,Asia Pacific,Consumer,3,50.86,0.05,144.95,37.1,18.0,7,No
ORD-6057,Furniture,Chairs,Latin America,Small Business,9,237.89,0.2,1712.81,6.47,252.5,5,No
ORD-6058,Furniture,Sofas,Europe,Small Business,6,464.86,0.1,2510.24,25.64,215.38,4,No
ORD-6059,Fashion,Footwear,North America,Consumer,8,216.39,0.3,1211.78,13.71,7.45,3,No
ORD-6060,Office Supplies,Paper,Latin America,Corporate,2,67.52,0.3,94.53,34.59,-20.73,2,No
ORD-6061,Office Supplies,Pens,Latin America,Consumer,2,66.42,0.05,126.2,33.27,5.57,1,No
ORD-6062,Fashion,Footwear,Asia Pacific,Corporate,5,46.98,0.05,223.15,33.93,28.78,6,No
ORD-6063,Office Supplies,Pens,Europe,Consumer,10,23.18,0.15,197.03,28.91,8.29,6,No
ORD-6064,Electronics,Accessories,Asia Pacific,Corporate,10,503.01,0.05,4778.6,30.19,1359.19,1,No
ORD-6065,Furniture,Chairs,Latin America,Corporate,4,237.46,0.0,949.84,21.74,197.63,2,No
ORD-6066,Furniture,Sofas,Europe,Corporate,8,75.54,0.3,423.02,10.44,-17.17,4,No
ORD-6067,Furniture,Bookcases,Europe,Small Business,3,409.02,0.3,858.94,39.04,-90.34,9,No
ORD-6068,Furniture,Chairs,Latin America,Small Business,4,159.81,0.05,607.28,22.36,65.94,1,No
ORD-6069,Electronics,Headphones,Asia Pacific,Corporate,3,295.02,0.2,708.05,39.9,-20.84,1,Yes
ORD-6070,Office Supplies,Binders,Asia Pacific,Consumer,10,28.07,0.15,238.59,19.04,40.46,2,No
ORD-6071,Fashion,Apparel,Asia Pacific,Corporate,5,26.81,0.2,107.24,16.4,-6.19,6,Yes
ORD-6072,Electronics,Laptops,Latin America,Consumer,6,307.5,0.3,1291.5,10.37,81.7,2,No
ORD-6073,Furniture,Sofas,North America,Small Business,2,74.67,0.05,141.87,17.73,10.82,5,No
ORD-6074,Furniture,Chairs,Europe,Consumer,8,266.4,0.15,1811.52,22.31,243.37,7,No
ORD-6075,Furniture,Bookcases,Europe,Consumer,9,267.21,0.2,1923.91,15.0,273.71,9,No
ORD-6076,Electronics,Laptops,Asia Pacific,Consumer,5,602.19,0.05,2860.4,16.76,400.07,3,No
ORD-6077,Furniture,Bookcases,Latin America,Consumer,4,495.21,0.3,1386.59,25.7,-5.82,4,No
ORD-6078,Electronics,Accessories,Latin America,Small Business,5,669.22,0.2,2676.88,22.39,361.15,5,Yes
ORD-6079,Furniture,Tables,Latin America,Small Business,3,359.42,0.1,970.43,5.83,68.15,6,No
ORD-6080,Electronics,Headphones,Europe,Small Business,9,733.99,0.1,5945.32,29.35,1399.48,8,No
ORD-6081,Electronics,Laptops,Latin America,Small Business,7,283.71,0.05,1886.67,17.91,117.27,8,No
ORD-6082,Electronics,Headphones,Latin America,Consumer,9,489.81,0.0,4408.29,6.51,1054.58,6,No
ORD-6083,Fashion,Footwear,Asia Pacific,Corporate,10,170.14,0.3,1190.98,20.09,111.03,7,No
ORD-6084,Office Supplies,Pens,North America,Corporate,2,39.32,0.3,55.05,5.89,1.67,7,No
ORD-6085,Office Supplies,Pens,North America,Consumer,1,77.25,0.05,73.39,36.94,-6.67,8,No
ORD-6086,Fashion,Bags,Asia Pacific,Corporate,7,188.78,0.0,1321.46,31.1,120.6,9,No
ORD-6087,Electronics,Smartphones,Latin America,Corporate,5,264.25,0.3,924.87,32.32,-109.86,4,No
ORD-6088,Fashion,Watches,North America,Corporate,6,195.88,0.0,1175.28,30.83,329.69,7,No
ORD-6089,Furniture,Sofas,Asia Pacific,Corporate,1,133.29,0.3,93.3,34.98,-22.26,3,No
ORD-6090,Fashion,Footwear,Asia Pacific,Corporate,2,92.65,0.0,185.3,38.78,15.84,4,No
ORD-6091,Fashion,Bags,Europe,Corporate,5,140.69,0.0,703.45,30.17,188.67,4,No
ORD-6092,Office Supplies,Binders,Latin America,Small Business,1,55.34,0.05,52.57,17.92,-0.09,1,No
ORD-6093,Electronics,Smartphones,North America,Consumer,8,512.37,0.15,3484.12,29.04,-71.91,4,Yes
ORD-6094,Office Supplies,Storage,Europe,Small Business,8,39.47,0.2,252.61,20.04,4.16,4,No
ORD-6095,Electronics,Laptops,Latin America,Consumer,5,301.48,0.1,1356.66,13.45,212.62,7,No
ORD-6096,Fashion,Footwear,Europe,Consumer,9,41.19,0.05,352.17,12.85,44.2,7,No
ORD-6097,Electronics,Accessories,Europe,Consumer,8,299.25,0.1,2154.6,23.44,506.13,3,No
ORD-6098,Furniture,Sofas,Europe,Corporate,8,350.62,0.3,1963.47,6.65,8.82,9,No
ORD-6099,Fashion,Watches,Latin America,Corporate,10,86.34,0.1,777.06,31.0,185.02,9,No
ORD-6100,Furniture,Bookcases,Europe,Corporate,8,485.09,0.0,3880.72,43.49,1114.54,8,No
ORD-6101,Fashion,Bags,Asia Pacific,Consumer,5,221.23,0.0,1106.15,43.33,214.52,8,No
ORD-6102,Office Supplies,Pens,Asia Pacific,Consumer,5,11.62,0.1,52.29,35.18,-3.25,4,Yes
ORD-6103,Electronics,Smartphones,North America,Small Business,5,675.09,0.15,2869.13,19.9,153.88,9,No
ORD-6104,Office Supplies,Storage,Asia Pacific,Consumer,9,78.74,0.1,637.79,31.19,60.31,4,No
ORD-6105,Furniture,Tables,Europe,Corporate,7,591.28,0.3,2897.27,32.34,239.62,1,Yes
ORD-6106,Fashion,Apparel,North America,Consumer,1,190.51,0.1,171.46,28.4,23.52,6,No
ORD-6107,Electronics,Smartphones,Latin America,Corporate,2,114.62,0.0,229.24,32.31,25.12,4,No
ORD-6108,Fashion,Watches,Latin America,Corporate,2,95.19,0.1,171.34,23.82,10.14,2,No
ORD-6109,Fashion,Bags,North America,Corporate,8,189.94,0.15,1291.59,21.0,166.92,7,No
ORD-6110,Furniture,Chairs,Asia Pacific,Small Business,3,259.18,0.1,699.79,44.12,93.1,1,No
ORD-6111,Electronics,Headphones,Europe,Small Business,4,634.82,0.0,2539.28,34.2,583.17,3,No
ORD-6112,Office Supplies,Paper,Asia Pacific,Corporate,8,56.03,0.2,358.59,26.4,-22.33,3,Yes
ORD-6113,Electronics,Headphones,North America,Consumer,2,497.46,0.15,845.68,6.29,74.3,8,No
ORD-6114,Furniture,Chairs,Asia Pacific,Corporate,9,243.38,0.1,1971.38,23.21,451.0,3,Yes
ORD-6115,Office Supplies,Storage,Asia Pacific,Consumer,1,74.75,0.3,52.32,39.95,-22.0,4,No
ORD-6116,Furniture,Bookcases,North America,Small Business,7,283.35,0.15,1685.93,24.16,-33.62,2,No
ORD-6117,Office Supplies,Paper,Europe,Consumer,3,31.65,0.1,85.45,12.82,15.65,7,No
ORD-6118,Electronics,Headphones,Europe,Small Business,9,707.21,0.1,5728.4,30.51,1060.82,8,No
ORD-6119,Office Supplies,Storage,North America,Small Business,9,27.77,0.3,174.95,36.75,-39.1,3,No
ORD-6120,Fashion,Watches,Asia Pacific,Small Business,2,109.78,0.1,197.6,35.32,-4.64,9,No
ORD-6121,Electronics,Laptops,Asia Pacific,Small Business,10,118.86,0.3,832.02,35.62,17.15,4,Yes
ORD-6122,Office Supplies,Pens,Europe,Corporate,3,57.77,0.05,164.64,17.47,6.58,6,No
ORD-6123,Furniture,Chairs,North America,Consumer,2,338.11,0.05,642.41,23.89,49.65,2,No
ORD-6124,Office Supplies,Pens,North America,Consumer,4,11.29,0.3,31.61,19.25,-11.09,1,No
ORD-6125,Electronics,Laptops,North America,Corporate,5,48.83,0.15,207.53,26.31,18.81,2,No
ORD-6126,Fashion,Watches,Asia Pacific,Small Business,6,96.95,0.15,494.45,34.66,60.87,4,No
ORD-6127,Office Supplies,Storage,Asia Pacific,Consumer,9,60.65,0.05,518.56,28.91,22.94,7,No
ORD-6128,Office Supplies,Storage,Europe,Consumer,7,28.01,0.0,196.07,42.4,47.29,2,Yes
ORD-6129,Electronics,Accessories,Latin America,Small Business,10,120.22,0.0,1202.2,40.81,368.15,9,No
ORD-6130,Furniture,Bookcases,Europe,Small Business,2,278.43,0.05,529.02,21.7,84.39,3,No
ORD-6131,Electronics,Accessories,Asia Pacific,Small Business,7,186.63,0.15,1110.45,38.43,110.65,7,No
ORD-6132,Electronics,Laptops,Asia Pacific,Corporate,10,727.68,0.3,5093.76,8.45,-813.04,6,No
ORD-6133,Office Supplies,Pens,Europe,Consumer,9,52.05,0.0,468.45,33.14,44.19,1,Yes
ORD-6134,Fashion,Watches,Asia Pacific,Small Business,8,190.38,0.1,1370.74,37.2,191.08,2,No
ORD-6135,Office Supplies,Paper,Asia Pacific,Corporate,3,72.57,0.0,217.71,18.25,68.65,1,No
ORD-6136,Furniture,Sofas,North America,Corporate,1,215.54,0.0,215.54,11.94,66.9,3,No
ORD-6137,Fashion,Watches,Asia Pacific,Corporate,5,126.51,0.15,537.67,32.7,53.53,6,Yes
ORD-6138,Electronics,Headphones,North America,Small Business,9,875.97,0.2,6306.98,25.2,227.23,5,Yes
ORD-6139,Electronics,Accessories,Asia Pacific,Small Business,6,411.02,0.05,2342.81,13.82,441.7,9,No
ORD-6140,Fashion,Bags,Asia Pacific,Corporate,10,165.27,0.05,1570.07,7.96,224.67,1,No
ORD-6141,Furniture,Tables,North America,Consumer,2,491.66,0.05,934.15,27.24,28.77,5,No
ORD-6142,Office Supplies,Pens,North America,Small Business,10,6.16,0.2,49.28,5.67,-1.83,5,No
ORD-6143,Office Supplies,Binders,Europe,Small Business,10,26.74,0.0,267.4,28.56,64.37,5,No
ORD-6144,Electronics,Headphones,Europe,Corporate,8,150.21,0.05,1141.6,28.54,306.33,7,No
ORD-6145,Electronics,Headphones,Europe,Consumer,7,464.34,0.2,2600.3,15.23,144.32,9,No
ORD-6146,Fashion,Watches,Latin America,Small Business,3,158.43,0.05,451.53,19.7,91.07,9,No
ORD-6147,Furniture,Tables,North America,Consumer,9,177.9,0.05,1521.05,19.94,70.01,9,No
ORD-6148,Fashion,Watches,Latin America,Corporate,7,168.81,0.2,945.34,5.74,164.32,5,No
ORD-6149,Fashion,Watches,Asia Pacific,Small Business,6,211.96,0.15,1081.0,18.39,-27.44,6,No
ORD-6150,Electronics,Accessories,Asia Pacific,Corporate,6,555.74,0.05,3167.72,41.95,708.65,8,No
ORD-6151,Fashion,Watches,North America,Small Business,2,183.79,0.1,330.82,43.83,16.93,3,No
ORD-6152,Office Supplies,Paper,North America,Small Business,10,41.98,0.1,377.82,18.39,20.01,7,No
ORD-6153,Office Supplies,Paper,Asia Pacific,Small Business,7,28.3,0.0,198.1,29.46,27.63,7,No
ORD-6154,Electronics,Smartphones,Europe,Corporate,9,743.63,0.0,6692.67,38.4,1235.64,4,No
ORD-6155,Electronics,Headphones,Latin America,Small Business,3,188.39,0.1,508.65,10.78,67.7,9,No
ORD-6156,Furniture,Bookcases,Europe,Corporate,7,281.51,0.0,1970.57,27.71,423.18,5,No
ORD-6157,Electronics,Smartphones,North America,Corporate,1,722.53,0.05,686.4,41.4,113.48,2,No
ORD-6158,Office Supplies,Binders,Latin America,Small Business,4,33.1,0.2,105.92,20.97,11.36,8,Yes
ORD-6159,Office Supplies,Storage,Asia Pacific,Corporate,7,71.06,0.1,447.68,14.8,12.72,7,Yes
ORD-6160,Fashion,Bags,Asia Pacific,Small Business,7,167.42,0.05,1113.34,24.83,49.05,6,No
ORD-6161,Fashion,Watches,North America,Consumer,10,180.45,0.3,1263.15,26.23,122.13,7,No
ORD-6162,Furniture,Bookcases,North America,Consumer,2,534.92,0.1,962.86,43.79,170.35,4,No
ORD-6163,Electronics,Accessories,Latin America,Corporate,6,512.16,0.0,3072.96,41.57,549.7,7,No
ORD-6164,Office Supplies,Pens,Latin America,Small Business,9,25.02,0.3,157.63,20.82,-14.58,1,No
ORD-6165,Electronics,Smartphones,North America,Corporate,8,362.19,0.0,2897.52,11.13,757.45,5,No
ORD-6166,Office Supplies,Binders,Asia Pacific,Consumer,2,37.21,0.1,66.98,29.8,-8.7,4,No
ORD-6167,Office Supplies,Pens,Asia Pacific,Corporate,8,37.58,0.15,255.54,36.21,15.47,1,No
ORD-6168,Office Supplies,Storage,Asia Pacific,Small Business,10,24.75,0.3,173.25,13.41,5.99,4,No
ORD-6169,Fashion,Bags,North America,Corporate,7,205.16,0.05,1364.31,43.03,304.76,5,No
ORD-6170,Electronics,Accessories,Latin America,Small Business,4,296.67,0.0,1186.68,18.83,202.73,8,No
ORD-6171,Electronics,Smartphones,North America,Consumer,6,593.37,0.15,3026.19,23.19,56.55,5,No
ORD-6172,Office Supplies,Binders,North America,Small Business,5,57.07,0.15,242.55,10.34,9.24,6,No
ORD-6173,Office Supplies,Pens,Asia Pacific,Consumer,4,30.7,0.3,85.96,43.66,-16.51,5,Yes
ORD-6174,Office Supplies,Storage,Latin America,Consumer,10,54.89,0.05,521.45,14.51,35.41,6,No
ORD-6175,Office Supplies,Paper,Asia Pacific,Corporate,10,27.61,0.15,234.69,19.49,14.6,7,No
ORD-6176,Furniture,Bookcases,North America,Consumer,7,150.53,0.05,1001.02,34.67,203.26,5,No
ORD-6177,Office Supplies,Paper,Latin America,Consumer,5,35.03,0.2,140.12,44.88,-12.34,2,No
ORD-6178,Fashion,Footwear,Asia Pacific,Consumer,9,103.59,0.1,839.08,27.88,214.2,9,No
ORD-6179,Fashion,Watches,Asia Pacific,Small Business,7,33.34,0.15,198.37,6.02,22.25,7,No
ORD-6180,Electronics,Accessories,Asia Pacific,Small Business,1,606.79,0.0,606.79,35.32,106.23,1,No
ORD-6181,Fashion,Watches,North America,Corporate,9,122.31,0.2,880.63,12.12,50.48,6,No
ORD-6182,Furniture,Chairs,Asia Pacific,Small Business,4,418.87,0.2,1340.38,21.97,29.4,4,No
ORD-6183,Fashion,Bags,Europe,Corporate,6,183.23,0.2,879.5,21.3,37.25,8,Yes
ORD-6184,Furniture,Bookcases,North America,Consumer,4,492.46,0.0,1969.84,35.13,469.08,2,No
ORD-6185,Electronics,Accessories,Asia Pacific,Consumer,8,586.32,0.2,3752.45,14.07,104.7,4,No
ORD-6186,Fashion,Bags,North America,Small Business,5,142.04,0.0,710.2,12.84,198.88,1,No
ORD-6187,Fashion,Footwear,Asia Pacific,Small Business,7,214.78,0.2,1202.77,37.55,15.36,1,No
ORD-6188,Office Supplies,Binders,Latin America,Consumer,8,65.73,0.1,473.26,33.3,88.89,3,No
ORD-6189,Fashion,Bags,North America,Consumer,3,176.25,0.05,502.31,36.87,27.89,5,No
ORD-6190,Furniture,Bookcases,Europe,Corporate,2,558.57,0.2,893.71,24.57,73.57,3,No
ORD-6191,Office Supplies,Pens,Asia Pacific,Corporate,5,52.19,0.1,234.85,20.1,15.57,4,No
ORD-6192,Office Supplies,Storage,Asia Pacific,Consumer,2,44.06,0.3,61.68,26.29,-6.23,6,Yes
ORD-6193,Fashion,Bags,Europe,Small Business,1,179.61,0.05,170.63,7.32,29.36,9,No
ORD-6194,Furniture,Sofas,Latin America,Small Business,5,481.37,0.2,1925.48,36.14,-23.21,8,No
ORD-6195,Furniture,Tables,North America,Consumer,5,417.41,0.05,1982.7,12.93,247.39,1,No
ORD-6196,Electronics,Laptops,Latin America,Consumer,9,218.07,0.15,1668.24,5.46,-68.18,8,No
ORD-6197,Fashion,Watches,Latin America,Corporate,1,189.77,0.0,189.77,44.66,31.21,8,No
ORD-6198,Furniture,Sofas,Latin America,Consumer,10,261.52,0.15,2222.92,21.84,192.11,2,No
ORD-6199,Furniture,Chairs,Latin America,Consumer,1,212.25,0.2,169.8,38.82,-11.01,1,No
ORD-6200,Fashion,Footwear,North America,Consumer,3,112.1,0.1,302.67,31.17,52.57,5,No
