CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-1883,Male,0,No,No,28,Yes,DSL,Yes,Yes,Two Year,No,Credit Card,70.36,1972.13,4,Yes
CUST-1884,Male,0,No,No,50,Yes,No,No,No,One Year,No,Credit Card,29.26,1479.0,1,No
CUST-1885,Female,1,Yes,No,32,Yes,No,No,No,Month-to-Month,Yes,Credit Card,33.38,1052.35,4,Yes
CUST-1886,Female,0,Yes,No,35,Yes,Fiber Optic,No,No,One Year,No,Electronic Check,108.83,3795.9,4,Yes
CUST-1887,Male,0,No,No,19,Yes,DSL,Yes,No,Two Year,No,Electronic Check,77.84,1478.59,5,No
CUST-1888,Male,0,Yes,No,40,Yes,No,No,No,One Year,No,Mailed Check,34.25,1385.04,3,Yes
CUST-1889,Female,0,Yes,No,16,Yes,Fiber Optic,Yes,No,Two Year,Yes,Mailed Check,91.22,1463.58,1,No
CUST-1890,Male,0,No,No,16,Yes,Fiber Optic,No,No,One Year,No,Credit Card,88.46,1409.09,0,Yes
CUST-1891,Male,0,No,No,64,Yes,DSL,No,Yes,Month-to-Month,No,Electronic Check,68.49,4393.43,4,Yes
CUST-1892,Male,0,Yes,No,13,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,29.62,366.17,4,Yes
CUST-1893,Male,0,Yes,No,24,Yes,DSL,Yes,Yes,Two Year,No,Mailed Check,82.29,1983.21,1,No
CUST-1894,Female,1,Yes,Yes,40,No,Fiber Optic,No,Yes,Two Year,Yes,Electronic Check,97.44,3901.74,4,No
CUST-1895,Female,0,No,No,58,No,No,No,No,Two Year,Yes,Bank Transfer,26.16,1502.94,3,Yes
CUST-1896,Female,1,Yes,No,13,Yes,Fiber Optic,No,No,Two Year,Yes,Bank Transfer,93.01,1207.05,1,Yes
CUST-1897,Female,0,No,No,11,Yes,DSL,Yes,No,Two Year,No,Credit Card,67.65,763.84,2,No
CUST-1898,Male,0,Yes,Yes,12,Yes,No,No,No,Two Year,Yes,Bank Transfer,38.48,463.13,0,No
CUST-1899,Female,0,Yes,No,66,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Credit Card,108.75,7193.19,5,Yes
CUST-1900,Male,0,Yes,Yes,49,Yes,No,No,No,Month-to-Month,No,Electronic Check,42.61,2094.27,2,No
CUST-1901,Female,0,No,No,52,Yes,Fiber Optic,Yes,No,One Year,No,Mailed Check,108.51,5648.65,2,No
CUST-1902,Male,0,No,No,49,Yes,Fiber Optic,No,No,Two Year,Yes,Credit Card,86.04,4226.65,1,No
CUST-1903,Male,1,Yes,Yes,21,No,DSL,Yes,Yes,Two Year,No,Mailed Check,83.59,1745.65,5,No
CUST-1904,Female,0,No,No,37,Yes,DSL,Yes,Yes,One Year,Yes,Electronic Check,73.87,2733.11,1,No
CUST-1905,Male,0,Yes,Yes,30,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,70.9,2121.84,5,Yes
CUST-1906,Male,0,Yes,Yes,41,Yes,Fiber Optic,Yes,No,One Year,Yes,Bank Transfer,96.55,3974.61,0,No
CUST-1907,Male,0,Yes,Yes,24,Yes,DSL,No,Yes,One Year,Yes,Mailed Check,75.04,1792.47,1,Yes
CUST-1908,Female,1,Yes,No,67,Yes,No,No,No,Two Year,Yes,Bank Transfer,29.26,1946.16,0,No
CUST-1909,Male,0,Yes,No,16,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,36.22,595.95,4,Yes
CUST-1910,Female,0,No,No,58,No,Fiber Optic,No,No,One Year,No,Credit Card,107.99,6249.55,4,No
CUST-1911,Male,1,Yes,No,33,Yes,DSL,Yes,No,One Year,Yes,Electronic Check,71.5,2367.93,4,No
CUST-1912,Female,1,No,No,27,No,DSL,No,No,Two Year,No,Credit Card,83.81,2261.41,2,No
CUST-1913,Female,1,Yes,Yes,28,Yes,No,No,No,Month-to-Month,No,Credit Card,33.71,954.44,3,Yes
CUST-1914,Female,0,Yes,No,14,Yes,DSL,No,No,Month-to-Month,Yes,Mailed Check,68.44,973.76,5,Yes
CUST-1915,Female,0,No,No,4,Yes,DSL,Yes,No,Two Year,Yes,Credit Card,74.38,309.55,1,No
CUST-1916,Female,0,Yes,No,41,Yes,No,No,No,Two Year,Yes,Electronic Check,39.67,1609.9,0,No
CUST-1917,Male,0,Yes,No,46,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Bank Transfer,99.59,4594.27,3,Yes
CUST-1918,Male,0,Yes,Yes,20,Yes,Fiber Optic,No,Yes,Two Year,No,Bank Transfer,102.25,2061.15,0,No
CUST-1919,Male,0,Yes,Yes,18,Yes,DSL,No,No,Month-to-Month,Yes,Bank Transfer,83.27,1502.26,1,Yes
CUST-1920,Male,0,No,No,44,No,DSL,Yes,Yes,Month-to-Month,No,Credit Card,82.92,3632.92,5,Yes
CUST-1921,Female,0,Yes,No,64,Yes,No,No,No,One Year,Yes,Bank Transfer,41.28,2629.6,2,No
CUST-1922,Male,0,Yes,Yes,31,Yes,DSL,No,No,One Year,Yes,Bank Transfer,78.75,2451.64,3,No
CUST-1923,Female,0,Yes,Yes,3,Yes,Fiber Optic,No,No,One Year,Yes,Bank Transfer,102.42,300.69,4,No
CUST-1924,Female,0,No,No,17,No,No,No,No,One Year,Yes,Credit Card,27.04,443.01,3,No
CUST-1925,Male,0,No,No,66,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Mailed Check,94.33,6211.94,1,No
CUST-1926,Male,1,Yes,No,10,Yes,No,No,No,One Year,No,Electronic Check,35.31,335.35,1,Yes
CUST-1927,Male,0,Yes,Yes,56,Yes,Fiber Optic,Yes,Yes,Two Year,Yes,Credit Card,93.01,5209.73,3,No
CUST-1928,Female,0,Yes,No,37,Yes,No,No,No,Month-to-Month,No,Mailed Check,32.69,1192.71,1,Yes
CUST-1929,Male,0,Yes,Yes,24,Yes,Fiber Optic,Yes,No,Two Year,No,Credit Card,97.67,2335.5,3,Yes
CUST-1930,Female,0,Yes,No,37,Yes,Fiber Optic,Yes,Yes,One Year,No,Electronic Check,100.5,3731.21,0,No
CUST-1931,Female,1,Yes,No,47,Yes,No,No,No,Two Year,Yes,Bank Transfer,38.18,1787.22,2,No
CUST-1932,Female,0,No,No,63,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,21.07,1321.53,3,No
CUST-1933,Female,0,No,No,60,Yes,DSL,No,Yes,Month-to-Month,No,Credit Card,83.74,5039.33,2,Yes
CUST-1934,Male,0,Yes,No,23,Yes,Fiber Optic,Yes,Yes,Month-to-Month,No,Credit Card,88.75,2034.74,0,Yes
CUST-1935,Male,0,No,No,30,Yes,No,No,No,Two Year,No,Credit Card,30.88,940.46,3,No
CUST-1936,Male,0,Yes,Yes,42,Yes,No,No,No,One Year,Yes,Mailed Check,32.97,1384.51,1,No
CUST-1937,Male,0,Yes,No,40,Yes,DSL,Yes,Yes,Two Year,No,Bank Transfer,78.12,3137.08,1,No
CUST-1938,Female,1,No,No,48,Yes,Fiber Optic,No,Yes,One Year,No,Bank Transfer,98.87,4748.85,2,No
CUST-1939,Male,0,Yes,Yes,32,Yes,DSL,Yes,No,Two Year,Yes,Credit Card,78.75,2524.94,0,No
CUST-1940,Female,0,No,No,9,Yes,Fiber Optic,No,Yes,One Year,Yes,Credit Card,91.16,825.76,2,Yes
CUST-1941,Female,0,No,No,41,Yes,DSL,Yes,Yes,Two Year,Yes,Bank Transfer,78.34,3221.36,1,No
CUST-1942,Female,0,No,No,55,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Bank Transfer,85.63,4715.72,3,Yes
CUST-1943,Female,0,Yes,No,49,Yes,No,No,No,One Year,No,Electronic Check,43.42,2125.82,1,No
CUST-1944,Female,0,Yes,No,3,Yes,DSL,No,No,Month-to-Month,No,Credit Card,73.75,226.41,5,Yes
CUST-1945,Male,0,Yes,No,42,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,32.42,1378.72,1,Yes
CUST-1946,Male,0,Yes,Yes,47,No,DSL,Yes,No,One Year,Yes,Credit Card,70.01,3272.96,3,No
CUST-1947,Female,0,Yes,Yes,58,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Electronic Check,76.07,4419.95,3,Yes
CUST-1948,Male,0,Yes,Yes,65,Yes,DSL,No,Yes,Two Year,No,Credit Card,60.59,3946.94,3,No
CUST-1949,Male,0,Yes,Yes,30,Yes,Fiber Optic,No,Yes,Two Year,No,Mailed Check,94.93,2833.99,0,No
CUST-1950,Female,0,No,No,66,Yes,Fiber Optic,No,No,Month-to-Month,No,Bank Transfer,94.82,6264.14,3,Yes
CUST-1951,Female,0,Yes,Yes,50,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,40.82,2047.97,4,No
CUST-1952,Female,0,Yes,No,28,Yes,DSL,Yes,Yes,Month-to-Month,No,Mailed Check,72.49,2038.52,5,Yes
CUST-1953,Female,0,Yes,No,62,Yes,DSL,Yes,Yes,Two Year,Yes,Electronic Check,81.32,5046.61,0,No
CUST-1954,Male,0,No,No,21,Yes,DSL,Yes,Yes,One Year,No,Electronic Check,67.0,1413.15,2,No
CUST-1955,Male,0,No,No,59,No,Fiber Optic,Yes,Yes,One Year,Yes,Electronic Check,87.81,5189.78,3,No
CUST-1956,Female,0,No,No,9,Yes,Fiber Optic,Yes,Yes,One Year,No,Electronic Check,85.93,770.67,3,Yes
CUST-1957,Male,0,Yes,Yes,36,Yes,No,No,No,One Year,Yes,Bank Transfer,20.61,732.84,1,Yes
CUST-1958,Female,0,Yes,No,72,No,DSL,Yes,Yes,One Year,No,Electronic Check,74.95,5394.65,3,No
CUST-1959,Female,0,No,No,71,Yes,DSL,No,No,Month-to-Month,No,Bank Transfer,71.69,5083.89,2,Yes
CUST-1960,Female,0,No,No,47,No,Fiber Optic,No,Yes,One Year,No,Credit Card,96.27,4526.26,5,Yes
CUST-1961,Male,0,Yes,No,70,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,40.62,2839.25,3,No
CUST-1962,Male,0,Yes,No,71,Yes,Fiber Optic,Yes,No,One Year,Yes,Bank Transfer,103.3,7346.18,4,No
CUST-1963,Female,0,No,No,53,Yes,Fiber Optic,Yes,No,Month-to-Month,Yes,Electronic Check,107.33,5707.26,0,Yes
CUST-1964,Male,0,No,No,31,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Electronic Check,60.78,1869.02,1,No
CUST-1965,Male,1,No,No,16,Yes,DSL,No,Yes,Two Year,No,Bank Transfer,69.69,1103.38,3,No
CUST-1966,Female,0,Yes,No,5,Yes,DSL,Yes,No,Two Year,No,Credit Card,78.82,404.89,3,No
CUST-1967,Female,0,No,No,4,Yes,DSL,Yes,No,One Year,Yes,Electronic Check,66.13,277.75,5,No
CUST-1968,Female,0,No,No,31,Yes,DSL,Yes,No,One Year,No,Mailed Check,75.34,2319.34,5,Yes
CUST-1969,Male,0,No,No,9,Yes,DSL,No,No,Two Year,Yes,Bank Transfer,74.64,679.69,3,Yes
CUST-1970,Female,0,Yes,Yes,38,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Credit Card,72.16,2722.31,5,No
CUST-1971,Male,0,Yes,No,24,Yes,No,No,No,Two Year,No,Mailed Check,37.85,920.74,0,Yes
CUST-1972,Male,1,Yes,No,64,Yes,No,No,No,One Year,Yes,Bank Transfer,35.87,2279.93,3,Yes
CUST-1973,Female,0,No,No,9,Yes,DSL,No,No,One Year,Yes,Mailed Check,63.03,553.75,4,Yes
CUST-1974,Male,0,No,No,72,Yes,Fiber Optic,Yes,No,Month-to-Month,Yes,Mailed Check,90.06,6476.33,5,Yes
CUST-1975,Male,0,Yes,Yes,68,Yes,No,No,No,Two Year,Yes,Bank Transfer,42.01,2842.16,1,No
CUST-1976,Male,0,No,No,62,Yes,Fiber Optic,Yes,No,Two Year,Yes,Mailed Check,101.68,6318.47,1,No
CUST-1977,Male,0,Yes,Yes,32,Yes,DSL,No,Yes,One Year,No,Electronic Check,78.81,2503.64,2,No
CUST-1978,Male,0,No,No,51,Yes,Fiber Optic,Yes,No,Two Year,No,Mailed Check,91.03,4643.38,3,No
CUST-1979,Female,0,No,No,9,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,26.93,233.6,5,Yes
CUST-1980,Female,0,No,No,40,Yes,DSL,No,No,Two Year,Yes,Credit Card,68.43,2744.86,2,No
CUST-1981,Male,0,No,No,35,Yes,No,No,No,Two Year,Yes,Bank Transfer,43.17,1503.92,1,No
CUST-1982,Female,0,Yes,No,67,Yes,DSL,No,No,Two Year,Yes,Mailed Check,80.06,5371.55,1,No
CUST-1983,Female,0,No,No,27,Yes,No,No,No,Two Year,Yes,Electronic Check,38.11,1044.02,5,Yes
CUST-1984,Female,0,No,No,48,Yes,DSL,No,No,Two Year,No,Mailed Check,66.37,3168.64,0,No
CUST-1985,Female,1,Yes,No,64,Yes,No,No,No,Two Year,No,Credit Card,24.98,1580.76,3,No
CUST-1986,Female,0,No,No,56,Yes,Fiber Optic,Yes,Yes,Month-to-Month,No,Electronic Check,86.03,4800.49,0,Yes
CUST-1987,Female,1,Yes,No,27,Yes,No,No,No,Two Year,Yes,Electronic Check,22.79,634.4,5,Yes
CUST-1988,Female,0,Yes,No,71,Yes,Fiber Optic,Yes,Yes,Two Year,No,Mailed Check,89.3,6358.96,3,Yes
CUST-1989,Male,0,Yes,No,63,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Mailed Check,107.3,6776.61,2,Yes
CUST-1990,Male,0,No,No,50,Yes,Fiber Optic,Yes,Yes,One Year,No,Credit Card,88.76,4453.52,4,No
CUST-1991,Male,0,No,No,27,Yes,DSL,No,No,One Year,Yes,Credit Card,72.69,1958.15,3,No
CUST-1992,Female,1,Yes,No,22,Yes,Fiber Optic,Yes,No,One Year,No,Bank Transfer,91.22,1998.47,1,No
CUST-1993,Female,0,Yes,Yes,58,Yes,Fiber Optic,No,No,One Year,No,Electronic Check,97.27,5650.63,3,Yes
CUST-1994,Female,0,No,No,47,No,DSL,No,Yes,Month-to-Month,Yes,Mailed Check,81.15,3833.22,2,Yes
CUST-1995,Male,1,Yes,Yes,71,Yes,Fiber Optic,No,No,Month-to-Month,No,Mailed Check,106.46,7549.8,1,Yes
CUST-1996,Female,0,Yes,Yes,12,Yes,No,No,No,Two Year,Yes,Bank Transfer,33.7,422.08,1,Yes
CUST-1997,Male,0,Yes,Yes,13,Yes,Fiber Optic,Yes,No,Two Year,No,Mailed Check,88.82,1171.95,1,No
CUST-1998,Female,0,No,No,66,Yes,No,No,No,Two Year,Yes,Credit Card,23.37,1524.35,1,No
CUST-1999,Male,0,No,No,36,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,76.0,2746.18,0,No
CUST-2000,Male,1,No,No,68,Yes,No,No,No,One Year,No,Credit Card,44.05,3013.13,2,No
